song_id,artist_name,composer,song_length,language,genre_ids,song_id_encoded
WS24JZjWto150Fsk7sCVDeZo00b2kaijn86qJmxyUks=,卓文萱 (Genie Zhuo),王倩婷,246177,3.0,465,10631
DJsOc2yfYu7IBXm22wlVFHz9yDI70NrGqYyL1Q23fs8=,James Blunt,James Blunt| Mark Batson,280111,52.0,465,4688
rg+HVrxkEWMKoSzukBLEKOKqS0d1hZRRJL+jwuFfamM=,林俊傑 (JJ Lin),林俊傑,256000,3.0,465,17070
gPkjjMNO9/eNy1W9f4pHXZo1dlex5ozRfSBWQ0SH+i0=,The Veronicas,Lisa Origliasso| Anthony Egizii| Jessica Origliasso| David Musumeci,200515,52.0,465,13705
5nOUXtfY/5SX14wd6hFSK5Xws5Ssnm5dYTURba+S8M4=,Calvin Harris,Nathan Duvall| Ina Wrolsden| Adam Wiles| Gavin Koolman| Luke McDermott,222520,52.0,1609,2349
iecDw1TH0VznY7Bl6zhnISqqKGzHHRuOFguILcjsfLo=,藍又時 (Shadya Lan),藍又時,256673,3.0,465,14341
PaXl5D0LkImi9GSL+PSwG9RAFvXpTyNz9rqcE0PDPbc=,島嶼森林 / 自然‧療癒‧音樂,Unknown,299886,20.0,947,8514
XTVvF31Dgqh/qnnkeITi2bpYlYvgr4Oou1S3lBRRGEg=,Justin Bieber,Justin Bieber| Nasri Atweh| Adam Messinger,182880,52.0,691,10946
4MGpo8+gE2ywZQfmxIn9lFKEtJ2u7uVUUJPbpAZIqhE=,Ciara,"Harmony ""H-Money"" Samuels|Timothy Thomas|Theron Thomas|Ciara Harris",288034,52.0,465,1930
FoefxXiYsIqAjk87oWoz5xNjgwJT4i6xc8gIGF4c4P4=,Hoshino Gen (星野源),Unknown,256313,17.0,465,5451
9w3eVwpKvtzuzAMMJpchGddPOFUqpQu+IHK8pJ/XpeM=,黃得峯,吳海文,268434,3.0,458,3649
mukS027Zf5zmB3pNf4U/Uf85egM2xKk4hRBWrgOYyyg=,張心傑 (Mark Chang),Unknown,270733,3.0,465,15652
1yS0xDX9GOShMzeKt08UTyG3xVwWAgGts0UMyvWLBlY=,Lisa Ono (小野リサ),Joseph Kosma,202803,20.0,2122,1203
FZuvbCVkveFnyluqUJfhDgZFwi9Y7bbRSNUJYg251L8=,One Direction,Jamie Scott|John Ryan|Julian Bunetta,188719,52.0,465,5393
hBgqX6fmXEpVW6M+YmFX3CnenG5adznjW82GwZvfeuA=,Women In Love,Ron Miller| Ken Hirsch,228205,52.0,465,13936
1JYhVRlNJLWhtDRaoOcfpuxlbkXB9mCoaNjsmggZ464=,Yellow Claw,Unknown,249521,52.0,1609,1029
6ZA9uQ+U5IheTD9voRipLm1o3nVp1Em/TPeJ+ktSB1E=,Jennifer Hudson,Unknown,227323,20.0,139|125|109,2590
ZHZZmSfytDH35UPEMschuUo1AhhgbE2viqzQ13+Q/0I=,張韶涵 (Angela Chang),姜海威,305319,3.0,Unknown,11502
uygg6vmFV+Du4ArnHMSH5hiRg5Cyw8j5yGpt89Z4ouk=,Jay Park,Unknown,229982,31.0,1259,18091
03q/YEDVBOamPuRC3BIojwCdJeNK8jszSncjwH3FgSg=,何雁詩 (Stephanie Ho),張家誠,244819,24.0,451,647
aTS9pXoRbopNCscspd4QJccdiLOe0965zGYewYeSwTk=,SHINHWA (神話),Jae Chong| Eddie,224653,31.0,465,11867
amQLJIBc3c2n0qB7YpgE5dLqHyO7YkRT/oqLvV3HTEc=,Meghan Trainor,Meghan Trainor|Kevin Kadish,188038,52.0,465,11963
LNzD3Mh4VaC/lz5AYQKUn4sHlQJhdDPVYPC7egb9VlE=,滾石金韻民歌百大精選,Unknown,174811,3.0,465,7204
GIW0Hvy4c7AhvYpfuDzMnTgelNkZDAbDeA2nMuPAYzs=,黃品源,Unknown,293825,3.0,465,5607
cWaZvyhb8BwK1PWyCrd6IXf5nMCOYTrH95/yWQmkQlc=,Helios,Unknown,287463,20.0,1609,12492
/koXxH+CJhBniHFUe4V6fQq01MN39Fv8HLygZ3kK8WE=,張學友 (Jacky Cheung),Unknown,301557,3.0,465,546
TIMK7wYeOaGI4ktT9L5C3shpLaSQGSGH8LNcN5UD1Z8=,Michael Jackson,Unknown,202803,52.0,465,9706
FmzxSq63LIZmNoBT7Rr279AM3zjsnOxB8QY2iPsSRTA=,Maxi Kingdom,Unknown,197601,20.0,1609,5441
bGpcUINoOrA0sGSfVHF+tm6ecKKLOwsSfstqtWC1xy8=,GFRIEND,Unknown,209084,31.0,444,12095
5wbmL28bg5jQSHN84xtbQuaYHm2y9xEtvGmFBfvsUuY=,羅志祥 (Show Lo),Mackichan/Blair,227578,3.0,465,2388
AGJizlX5m0N/QdA79X4fv8rKH8STgrZVuZCXQN/uR5c=,Calvin Harris,Ariel Rechtshaid/Calvin Harris,232341,52.0,1609,3756
b4FaoGFzydg6Q7ylLlSNXfuyullRPwK5RUV2K8XBiok=,Jay Park,Unknown,237818,31.0,444|1259,12043
1ULCPtIdQEPS2fsmiFefqXmxKvyJ+rhXEdQUcuzPmEg=,周杰倫 (Jay Chou),Terdsak Janpan,113684,3.0,458,1071
fn/EwchNfBvExnLecasb0+pbBHhkFvnC1CjyeZQvcC0=,汪小敏 (Tracy Wang),鄭雨晴,250560,3.0,458,13514
V5FkZMPyy4yKaRJ3Qj17/SS/EDiZ9FBDje7Idtv7/HY=,容祖兒 (Joey Yung),Unknown,259854,3.0,465,10227
KABD96H1fSnruei576iYNYRU++8JqyuQkF57vg6ZUUc=,Boyzone,MIKA,267865,52.0,465,6832
e0Srmz47X1Wj8zPSfu+P6Vaj4x6sQnY7fIp5Bc8RWZE=,Wham!,Unknown,231038,52.0,465,12953
/NEcFdNHaT/jeIgvMWFmbY1FnEeGbV7OsykVt66Srb8=,Desiigner,Sidney Selby| Adnan Khan,246688,52.0,1259,425
agV2NTqfvlk2KufrkAtscFvr9Z84gW2JyBkTOONdEHw=,P. Diddy,Unknown,288365,52.0,1259,11929
MUkoy11HhUsTRvQEOBYQCIvWb6n4pndA/16/8rZHNhY=,Oliver Heldens,Oliver Heldens,195787,20.0,1609,7534
JOv2oQYSTph04K38F2LCHCI0Vhvkc2C61ZOkzgMl/2I=,動力火車 (Power Station),Unknown,295079,3.0,465,6587
36S/dH3S2tPtPa85FNnDqTAlnWXXFPLzhTl2I7SgrQ0=,Owl City,Adam Young| Emily Wright| Nate Campany,225326,52.0,465,1572
DkOx8sfBb55SqQXiCoCXHMw9+7XrGOpAeltbtHmae5Y=,Ciara,Unknown,238655,52.0,139|125|109,4832
WehRj7VEuOjlnRPUOujgU31F/W+wP7gRybM2bDghbyY=,Shota Shimizu (清水翔太),Shota Shimizu;Izumi Nakasone,347115,17.0,465,10695
hiDQwUU8EMEfj6an7tK/yOOcsLZjKP/cRWjF3XFKIG0=,五月天 (Mayday),Unknown,279510,3.0,465,14065
p0MW3pNGgT+o0SPOZ3mUZIILjNBNrH4tbLi6ug2a09w=,吳建豪 (Vanness Wu),Terry Lee,221982,3.0,458,16321
PeNW9WymrabeTXQHWTcuQ7kD784JskN4iQ6TkFqFNyQ=,聖誕音樂盒,Unknown,106266,20.0,786,8530
d80LA7OKgquMbU6+dIIF4b3b18Gv4ZibtuQM728SNPU=,梁靜茹 (Fish Leong),Unknown,228832,3.0,465,12673
uz5PYTN066rrYydP/IZCQrJjYn65zikNND9XkNRiFYw=,Jay Sean,Kamaljit Jhooti|Jeremy Skaller|Sean Paul|Marty James|Louis Bell|Gary Benson|Winston Sela|Maxi Priest,211890,52.0,139|125|109,18095
FIaSBF2D7X+XH1o3Dqbh1bCvK3QQxT6FohtpIqJFT50=,彭佳慧 (Julia Peng),A Qin (F.I.R.),246804,3.0,465,5310
UVZVuidkN/lSYng12fw2vYfCWzCvSHLrGUYTH4fMFnk=,5566,Zhou Chuan-Xiong,238942,3.0,465,10055
tyc0o4TxqHcLqRSkpUtinqdEH7jsgse2UIr9YxnFD8A=,The Best Of Jazz Music,Unknown,216549,52.0,2122,17789
nKeHi9h6Tc1gFf3s+U2aOwHHkVZRil5RCqrOuxkt2SY=,楊乃文 (Naiwen Yang),Syed Env,266657,3.0,2022,15796
1pBLfDMJcKhOLgJa+aUyyC635NVUykZEoHHn5BWPcJ8=,Olly Murs,Olly Murs| Steve Mac| Wayne Hector,242233,52.0,465,1158
TR9uD7mYx3Oik5M2ScO04P0L8X137wgJpEHeDzJJFnw=,Mariah Carey,Unknown,219149,52.0,465,9748
AMMPD5x7xmtzARzmejd6my8morSqHwuSSdgFpI2/5j4=,George Michael,Unknown,280497,52.0,465,3782
8UYbjyHTLpugDXZ30SbRGXAdkGRj1krLuL/pNcrklFk=,Ultimatefuturistic weapon (最終未来兵器mofu),shuhei kurosaka,239908,17.0,437,3202
59JRNloXnhPHPDTBrKhcQpJ0z+UVZ8Y1TJPyjlnmkJQ=,聖誕音樂盒,Unknown,143360,20.0,786,2196
v8RErGiHIaH6jy7jWF4MYI/OR4eksNeEYFxsEkJNnvI=,聖誕童聲,Unknown,140016,52.0,465,18145
Ljt+lOnIpoRI2z3BzNGkzKJq1zv60p3kLwIsjdgbpX0=,Tycho,Unknown,280764,20.0,1609,7309
xegUBa2pvisYrwA2NQD+PQ88y8iQL58QfVjwmatj5eA=,DEEP,Unknown,311120,17.0,139|125|109,18895
/QDHxgLHOwkraS4+C54QDK1ExAqkJeKQiuvOcSbXFQg=,Morning Musume。’16,津野米咲,231340,17.0,437,442
I5fB70tmtvZQqf3UA8QthqRsXnQA4zlVIVdwns/FMvQ=,태서니,TAESUNY,283794,31.0,444,6159
X+R8DobUrL5tFmNFbpYz++p2/kjgoEOOHWf5S7fLFz0=,Anne Dudley,Anne Dudley,181942,52.0,921,10789
HMnXO3TZL5ZZgkPmyVcDhPSb7/UxzGdrRzS5hx88m+M=,Marit Larsen,Unknown,211348,52.0,465,5928
WwkSrYgWUVUEZMaYCqzADGO6X+bUz7A1Mc+TUY4m4zY=,BrotherSu,Unknown,185991,31.0,139|125|109,10776
dfFcYOzYriKdaue56LFXs/LG54P9m/PwHDGOAa+HjZg=,Kylie Minogue,Nigel Swanston| Tim Cox,130194,52.0,465,12847
JyBl83oeF31b1+sjneakkNPXBkca5Cs/jglX5Rkk9AI=,莊心妍,林華勇,257567,3.0,458,6774
cLpXPLkgvZlNs+wbtHh2zFjvGMH61BU5fj79s+G2/PE=,Taylor Swift,Taylor Swift| Max Martin| Shellback,219847,52.0,1011,12435
qm1G/0r9ZHsHskGuhIBOqKl1emPSQMAiVARG49LfMLI=,One Direction,Jamie Scott|Julian Bunetta|John Ryan,192245,52.0,465,16831
cL24vvYHrkz4YjAzU4OtrjGXUz1wBNWFqC/PQXMKIY0=,朱俐靜 (Miu Chu),王雅君,248685,3.0,465,12432
plcKSDtGLCbnZbKxbsASN8Lz+EtSEkRW5WJ8eA8UA8g=,郭靜 (Claire Kuo),姜海威,228937,3.0,465,16535
rUxkYoP7dmRmMXYO2zrJP7jkkk8RjKbRPZZDByPeDZA=,戴佩妮 (Penny Tai),戴佩妮,343074,3.0,465,17019
GIDL+PW6bG3ZeBgOby6JNIQn82kPQ+MZjIybnyI3D6M=,Maroon 5,Ryan Tedder| Noel Zancanella| Adam Levine| Benjamin Levin| Ammar Malik,189753,52.0,465,5603
x92n24ea4MbmkFOUKm06ydWmg7ssjeBcARUaAhO0uTE=,藍又時 (Shadya Lan),Unknown,277106,3.0,465,18741
Yb8BeNy0TtsGN/MHF6okPV86QqRV9KLd+QP5sKcKgmk=,Afrojack,Wrabel|C. Braide|Nick van de Wall,233314,20.0,1609,11290
kVtk5At17zUXW2nlGMaiV1zqNH1eUhbft0/nM0iXNwI=,Kelly Clarkson,Jörgen Elofsson| Ali Tamposi| Greg Kurstin| David Gamson,221982,52.0,465,14944
+d62ngXhdNTJRLKXO8/X9+BBoj77Hs8xVHMLmYGmB4k=,Madonna,Unknown,321317,52.0,465,200
HOjw5IK9NFDEW7fLbf/UkXUzXWT6h8P9z1BPlVx1XR8=,Punch (펀치),Jo| Dong Hee / Doekee,309394,31.0,444,5936
sR5VhyJap8rP/bIWhHy9MEiXt0UMWdizjUSTJc0IM9E=,葛仲珊 (MISS KO),Miss Ko| Shi Xuan Lu,159846,3.0,458,17325
c5XJuwL43RsworC6E2o2L2WxH0dE8btbpXucYpDd6iU=,TWICE,Joe J. Lee 'kairos'| Bob Horn| Hobyn 'k.o.' Yi| Esther Park 'legaci',175914,31.0,444,12345
e2JrYkdLf+HeE0Cm/Ejcuxm1oHUq0gX4DRS4J4K81UE=,Grace,Grace Sewell| Philip Constable| Charles Hinshaw Jr.,208613,52.0,465,12960
38TUZ+oxilLIlVgTJe+l3EBnYz7JW/0kyJuPz8ajc/g=,家家 (JiaJia),李國瑋,219951,3.0,458,1583
kiZoXtsD4mLObDyoW3RUy9EjkeHnHmLuxvZqmRiTjxU=,宇宙人 (Cosmos People),小玉 林忠諭,307513,3.0,465,14995
K49vG2qVpH8dsS4G02G2tfUz6iyyWBFssgRkA7QqCwg=,T-ARA,Kim Taehyun,210447,31.0,465,6809
sUy0FGCVtQfUGsR//QHeNeViHCp/r63UR0o3Ow9jj68=,孫子涵 (Niko Sun),孫子涵,236146,3.0,465,17340
eIjEIhH9Xz+l/R/tHpl7C2Dh9DXHB63K+W21QMvgG8o=,藝聲 X SEULGI,Eun Hyuk / Ye Sung / Choi| Hee Jun / Hwang| Seung Chan,189231,31.0,444,13049
HXCKe7h4VoKwYsAwuSk4U4IQfLAwdIrMvi84USDcRUg=,Various Artists,GAEMI| Kim Se Jin,230568,31.0,921,5982
Glrhkmc4RdFPHaxUgrwUrOk5WJ3elHIePsKjXm/DRCI=,周杰倫 (Jay Chou),周杰倫,221100,3.0,458,5752
H7UpcrmZ9McgT4zF/AC6RNcbc4X8HGIMM3J8MgIOqq0=,炎亞綸 (Aaron Yan),Unknown,251820,3.0,465,5868
E/9GuM2aTP6x5IhXmqB7c5U52O+0+0CErLNyFrl2G+4=,夏天 (Alex),夏天Alex,230295,3.0,465,4915
WmjUU/Bwfm9P6TodLtkUxbCJ3HnI9Hv9f8ifg4F7bSA=,劉若英 (Rene Liu),潘協慶,250775,3.0,465,10729
e3ZbdyX1A4ZdTiIwE6LJe5Ig5js3JloeBE8ozhfYgKg=,Selena Gomez,Antonina Armato| Tim James| Adam Schmalholz,188453,52.0,465,12967
d+dhUlj+1Nfu8Z+7akcf/NLRGs0kj0iM2JDiatyRs3Y=,Fall Out Boy,Fall Out Boy| Andy Hurley| Pete Wentz| Patrick Vaughn Stump| Jake Sinclair| Joseph Trohman| Waqaas Hashmi| Jarrel Young| Liam O'Donnell| Jack Marshall| Robert Mosher,211487,52.0,359,12628
D3bmTKj2u/g8c1TtEy0GdqzSIVjNoplO7NgKm/8ndVc=,Miley Cyrus,Miley Cyrus| Mike L. Williams II| Pierre Ramon Slaughter| Timothy Thomas| Theron Thomas| Douglas Davis| Ricky Walters,231349,52.0,465,4621
uCpy4p4fDD9wXrsulWuRPWsbhRqXyyZrzufO2Li58ig=,Various Artists,Lin-Manuel Miranda,163840,52.0,921,17863
cVrHCk64i9o0jGSjLLv5fnV3yd4KJpM0hF1hH1YQDjQ=,庾澄慶 (Harlem Yu),庾澄慶,268852,3.0,465,12489
MWav9OXFF4CPBE8/vnfj5LGtQ0J1r3ID0ForHzds6uk=,舞曲大閱兵,Unknown,194873,20.0,1609,7547
nirjSJ7Ds6ayW2ON1FXTpW5Wx0o+ZjMHL1z0yUKPaaI=,楊培安 (Roger Yang),Du Zhi Wen,279719,3.0,465,15910
2E9ImexTfsqqeu5IFQIThkVQ9Y2I85t9jZWvBE+uTUo=,Flume,Flume,234893,52.0,1609,1297
c7bvJHblBfQGFJG+DcltwclubmlYvIRTT964Lu4WWXI=,2NE1,Unknown,236982,31.0,465,12361
4VVZF95U24x3Nom9d3U+3JyAfr7eV2MpYPjD68VV7LE=,動力火車 (Power Station),湯小康,259239,3.0,Unknown,1980
85oZOSPby6BZdDu7cNa+x8hOzpLuXd3Jn/Us5LUYrQE=,西村由紀江,Yukie Nishimura,206994,20.0,465,3078
WVAm2+8jfhgKo7MV5ZnuTVcwWp/pA8T0C6aob4oVQnU=,Flo Rida,Schwartz,223817,52.0,1259,10651
9zxj072Yny9JNutmWT+QEktitM68pCGkLYN8J36+x0Q=,楊宗緯 (Aska Yang),Guan-yan Wu| Jie Qi Yi,231549,3.0,458,3668
wO1dNULbEPLY9RmRCLxGBFWff2xM3WjTFI0x1sqB8wM=,謝霆鋒 (Nicholas Tse),Unknown,244041,24.0,465,18493
cQO1Pe+kcCXFW4kONa4aPSo5s6n4la4UmikCOseJ07w=,Zedd| Aloe Blacc,Aloe Blacc| Anton Zaslavski| Leslie Bricusse| Anthony Newley,178886,52.0,1609,12464
1Ic00G248g47s4WGVLjZhUQ1+k2LN5FPvSfzWL+4GJo=,徐佳瑩 (Lala Hsu),徐佳瑩+蘇通達,313155,3.0,465,1026
i26vZhkMXjNBL0Uh20je6pvCJywS7LuXFdjWQ2fSbug=,A-Lin,BoBo Chan,322873,3.0,465,14164
QlbPOr9MTO/19ldqspqG1xzz1nORz0Nii47fwcanXio=,邱鋒澤 (Qiu Feng Ze),邱鋒澤,235728,3.0,458,8869
4rDtbAvTMM9rCpTu14HCCeQwpMrwKVHHqDQQ8MUB9O0=,楊培安 (Roger Yang),Unknown,282540,3.0,465,2082
FevfGBQjTNtTpJyy6hnkxeqAk8JMj3L8dbycDGGMyM8=,伍佰 & China Blue,Unknown,225280,3.0,465,5408
OBZD7l8nHRk5pI23B6bWCTENqc5/FP+zf53coQvLMHs=,翁立友,Unknown,343980,10.0,465,8077
wVE3EGIv3vFSvR0nuB0HTQFpBUJ1o/Q2/sKKkoV3XjE=,Earth| Wind & Fire,Unknown,215574,20.0,465,18528
F0Ou3gj8Rxc4kvs//zApZ+mJqkXY09hgqozgSnpdr/o=,証聲音樂圖書館 ECHO MUSIC,Unknown,134582,52.0,2122|947|958,5234
dOfwZPUfK8yUjeds0sVtwTTly1T0y81wY8rVAhk7gws=,SPYAIR,Spyair;Momiken;UZ,191425,17.0,465,12756
GCQXRW6vxlox9/UrXNYJB/0QnofeJIDTkhDM6dyL60I=,潘瑋柏 (Will Pan),The Turtles,209293,3.0,465,5568
FRBdeVxiTEftm3LRMigxIvQO21xgQ5ucGddeO3MxlQo=,Owl City,Adam Young| Matthew Thiessen| Brian Lee,205914,52.0,465,5352
9yuk3KJgdoVRlN3cHxhlhnXP8ykY0v9PaKFHuruXGhU=,玖壹壹,陳皓宇,237600,3.0,465,3660
7gT49YDGdjPnN6CvAmbBLxErSs3fchta8+kCHWfuquM=,Rich Chigga,Unknown,163840,52.0,1259,2940
rOakzJ+EOPv4o9fmwMKG0e8YvpVMdq+q25qCjigLSc8=,Shakira,夏奇拉|John Hill|Tom Hull|Daniel Alexander|Erik Hassle|Robyn Fenty,314027,52.0,465,16994
YxfUd1gC8V5rVDjl9Z8yaDxDLXP19Iulg9EUx7PkCms=,LUNA SEA,Unknown,328492,17.0,2022,11392
v0swtHCc3F+EVqT9DDjBPfZIx1F7STmwgvWIaeufrEg=,台語精選原版,Unknown,285512,10.0,465,18118
roy4IWF421dar09kESp7iqGBjfmVmoftlijGXw7yryo=,孫子涵 (Niko Sun),孫子涵,259761,3.0,458,17112
jU2O/ftqp8S+olOVxH3QOrBcNX2qTaMr2lsZ0TUGb+Y=,Various Artists,Unknown,190563,52.0,921,14619
T2365xx6qH+MtB24JHqrlUI7Ak2I3nZ9JXMcvCmlDLQ=,唐禹哲 (Danson Tang),唐禹哲,219219,3.0,465,9618
VcWRacZI0RS9K3EEZ+282jcH/mC0CySuYiydEuS9e5w=,Far East Movement,Unknown,205728,52.0,465,10382
DUcFXiUITBDzr6iL9Hj18sE9MMPa0OLorcToTQw9scM=,盧廣仲 (Crowd Lu),盧廣仲/鍾成虎,195291,3.0,Unknown,4745
2oCJBzZmL3LR5TajmN7XPMr5eD5Q4CjbHYeR5EfZkAY=,蔡依林 (Jolin Tsai),Unknown,215745,3.0,465,1470
/qnIfgfa08EIp1RyTnSRm/DVZDugyAUKZBs8nXQIHVk=,周蕙,陳建寧+陳政卿,264777,3.0,465,570
nU0P+4GDRZLuyL/ownMdL9zg7iwzdyncK4FO03zqAp8=,G.E.M.鄧紫棋,Unknown,224351,3.0,Unknown,15839
FT6DgUtvQAF2h2UhwscX483jHG97prFAJh79oEAkHo0=,黃鴻升 (Alien Huang),曲世聰,299781,3.0,465,5362
mGiYQGeE+d+XT2Znkrm4R9gpfjfl5GIiTuEP1cIYSuc=,林利豪,林利豪,233116,3.0,465,15470
CzJXNLZdU2+LQJ6XYyf73UlaCDBfGjjsjmV9q/OGXpc=,周杰倫+方文山 (Jay Chou + Vincent Fang),Unknown,266332,3.0,465,4591
tvR55xoXx7aJt8pkMR9kYvUjVv4yFGAQEm6p/of9OZg=,林夏薇 (Rosina Lam),文恩澄,265509,3.0,465,17777
sqYXajkh1XGvJORL6TsDgbDaY43G8Pg8E1zJL9cFIoU=,BEAST,Sin Sa Dong Ho Raeng I| Sang Ho Lee,192075,31.0,465,17457
NlkT0cSyEVzG5ZKoz3audCIzLziXgLBzVYaAjh2UTYc=,蔡依林 (Jolin Tsai),Unknown,240326,3.0,465,7931
iIzJ4BsgKALLaP97n0bTBJbDxLpr/g0XpGun9jdXC60=,G.E.M.鄧紫棋,Unknown,183855,24.0,465,14241
KqBnMgzeesg8zzuUd7eKfNAvCEr84VMknTG/d25/oN8=,EXO,Unknown,233639,31.0,465,7032
UX3LsP/JjvDKysbkJLPQ92TNY/rpk6nIw0aETY1L4VA=,彭佳慧 (Julia Peng),Unknown,308871,3.0,465,10063
BYdXBFbMx3sSY/DcwVRj1mACVwtuvLoZrQJB4XIKLUg=,宇宙人 (Cosmos People),小玉 林忠諭,248685,3.0,465,4172
uwW/WOgrq1yj05rB6gckzrAsjMs72F2uNLxrL/EFilA=,Linkin Park,Unknown,339615,52.0,359,18070
zbBn7wQT9nMyE/kJsDEzy8Qe19PcJllsduAgrlJCK/M=,SUPER JUNIOR-M,Twice As Nice (Nicholas Audino&Lewis Hughes)/Martin Mulholland/Nermin Harambasic,202478,3.0,465,19455
e5rMxzT1oTNTctb4CxhtYIPy7lb0luFEL5WWAi0K+/E=,許美靜 (Mavis Hee),Jin Rong Gao,253004,3.0,465,12980
NEDRivVto5J+/DdgjP7jvkVWQGgwMOm2csnLetQ3acw=,Coldplay,Chris Martin| Guy Berryman| Jonny Buckland| Will Champion| Mikkel S. Eriksen| Tor Erik Hermansen,271124,52.0,359,7774
aKROMBvmKamxJrgMLtDsYkNAjy/MuQu65fOKlvjNFJk=,Fifth Harmony,Unknown,208415,52.0,465,11808
Me3ezpuN5ZrVShXhg18cxEgoiYPsr3OJ1/MR/g4gmNg=,前進樂團 (Transition),Paul Joshua Edbrooke / Jesse Edbrooke,237923,3.0,458,7580
8k99LdezXtt25I1RJNZpff0hCiTMenhhQt2ZpOUEYCE=,五月天 (Mayday),阿信,308453,3.0,465,3282
/wbT4CgYBIPgAixyMtBFSidEqf3vMTUkxsRZqDyQp5E=,郭靜 (Claire Kuo),王雅君,261642,3.0,465,599
zaGjV7SefhTCXJW7U7Gv3AYHIW4h4KXGPgGPMfH0JUA=,For the Little One,Unknown,226951,20.0,947,19450
RtMl1n/8im+EEqZfB8bUUdhqtZBhaFkpgFNfawYK4aU=,Lisa Ono (小野リサ),Herman Hupfeld,235868,20.0,2122,9242
XK5JntNvk3rdn0Fv5GUsCku8MiA8iE68DjbvpEdZ/e4=,王儷婷 (Olivia Ong),Unknown,279510,52.0,2122,10898
nOw5X+89at4U6RPJqoPKjSEvqpRO0oUBLcUl223sPp4=,Muse,Unknown,257578,52.0,359,15817
9tcL49p7d9ZQOIF4IsU/omZaXCh5n11FqGaPCfFDwe0=,Taylor Swift,Taylor Swift,295636,52.0,1011,3634
Cn7sH63DF6ReidKjdHwCl+WCcMUVCQVUW+1os2mQeE4=,Sam Hunt,Sam Hunt| Shane McAnally| Zach Crowell,229877,52.0,1011,4528
IVZ4QW6l3FgsYY5AtTajc3Gyf/Lnki++qKuH2yQ8Zxk=,劉德華 (Andy Lau),Chen Yao Chun,271020,3.0,465,6298
SsQ7DaNE/DnVwvDvqoGAQNFwTu4YfxLvhu+x7XUca5A=,VIXX,Simon Janlöv/Andrew Choi/MELODESIGN,210442,31.0,444,9563
h8nozkTe+NhMjgQYS3LCYfu34tIfna6bCSQqytA84Oc=,EXO,Dominique “DOM” Rodriguez / Richard Garcia / Andreas Stone Johansson / Allison Kaplan,203964,31.0,444,13923
mjJByMq1MDQhmorCVPzfi5LuRq2UKPv0HwWTwcJ6tcI=,Miss Wang,Unknown,266213,3.0,465,15606
R7jod4Gd9h0Pn3vBKC6LAw1bKlDZFW1oWdQQJ4vodk0=,Crispy脆樂團,Unknown,321015,3.0,465,8993
jo+nOW0S8L7XJdJAzvRTKfxpeBOJ+IxNnZe3vfbjIkE=,Westlife,Unknown,209920,52.0,465,14707
F+gg5pkd9+yGyVT5dZRL4rE5Mih9DhbSUgRAijSH4/E=,張學友 (Jacky Cheung),Rong Sen Chen,227265,3.0,451,5225
4mR69XA8Si6UQvR7EtiMw6aG1ZDnLsybWjKMbwQWSSE=,大嘴巴 (DA Mouth),Soulja,280961,3.0,458,2061
y2gDdm9LY+v4A6JeGf6lFmhpjJDaikvzJDUta9L87sM=,Various Artists,呂康惟,281495,3.0,921,19016
D/d40MTuH/dtYQNnlvTLfRMhZkqFTgxjodBAVedeTZE=,孫燕姿 (Yanzi Sun),Chen Wen Hua,247640,3.0,465,4600
7aPl7hbE+O6d/My6cbTnMktBB2Sql2YC8GnmGwtD2v8=,竇靖童 (Leah Dou),Leah Dou,238236,52.0,465,2905
MlyyzTguicU+CTV3fsE9OpDqA+kp9+EZJfBpzrnnr5k=,阿杜 (A-do),黃中原,292466,3.0,465,7613
6yixUcaXm32ybGiOWstC3BkeKFyPaBOwSdE2eD3gi24=,ジブリサウンドトラック,久石譲 (Joe Hisaishi),180428,17.0,921,2719
f8ky6zxckkLSae8Zi/ftRMzEx1ND1JobiYV6h5sTsf8=,郭書瑤 (Yao Yao),周杰倫,286302,3.0,465,13317
XCFRt3bGMCD7I6pScEFfBOcb3PTwzkj1sruzoW3jAl0=,王力宏 (Leehom Wang),王力宏/Tim Bergling/Vincent Pontare/Salem Al Fakir,286406,3.0,465,10860
eHLbc1v4mpPI+v3Mu4leuRG2Vju85lcmZ9eixTXTegs=,郭靜 (Claire Kuo),徐佳瑩,255059,3.0,465,13039
V9lp8nRdYhYOuwJzFFknBbpR+dAgD2Tr1Y7b2pJwxWI=,姜育恆 (Keung Hang),Unknown,269049,3.0,465,10253
XZ2dsB5RHY1o9U5Ifli1UiTrjp/hCDknHpdMA2+7fl4=,李健 (Li Jian),Unknown,300512,3.0,465,10980
/wnNKi6wC3Xt+J8mRwwgbPnlu4BYWN8uDjJjFFH7pNM=,Wiz Khalifa,Unknown,188290,52.0,1259,601
udHhWsh4iaSMHpiVKUroQbTF8tqhT4pGi3B8tkEgg6M=,Ed Sheeran,Unknown,252760,52.0,465,17983
EZxCEXtu8WajPCQr7lu5wEK6+gwoxhbyRrpR4rMWQUY=,彭佳慧 (Julia Peng),Xu Jia Ying,231888,3.0,465,5095
ZM1AlPZ+y2HNZXt9o8WSnAktxSH867g6N/sES48fS/Y=,楊丞琳 (Rainie Yang),張簡君偉,186514,3.0,458,11520
htjqMFFRiihelFrN2I1X9qnp1EONwDMsuuPZV1Z6FZA=,五月天 (Mayday),Unknown,329665,3.0,465,14124
